fip,Tow_4-D,ATRAZINE,CHLORIMURON,DICAMBA,FOMESAFEN,GLYPHOSATE,PARAQUAT
49053,138.6,33.3,,173.9,,1161.4,294.8
49055,124.6,7,,180.2,,435.3,355.9
49057,2781.3,181.8,,716,,771,84.3
50001,1176.5,10978.7,3.6,16.9,4.7,958.7,352.9
50003,230.4,830.8,,1.2,,167.3,32.8
50005,101.1,1477.3,,2.2,,81.5,45.6
50007,151.9,2189.7,0.3,3.2,0.4,157.4,70.7
50009,14.7,560.3,,0.9,,13,15.8
50011,319.4,10615.5,1.1,16.3,1.4,315.7,303.8
50013,120.2,1025.1,0.6,1.6,0.7,99.6,34.4
50015,34.1,953.6,,1.4,,45.6,28.5
50017,117,1986.4,,3,,116.5,62.4
50019,131.1,3903.4,0.1,6,0.2,149.1,111.7
50021,184.2,2791.8,,4.1,,184.7,86.9
50023,122.7,999.1,,1.4,,90.1,34.3
50025,430.3,1115.2,,1.6,,298.3,52.2
50027,188.1,993.6,,1.4,,136.6,39.1
51001,4005.9,15332.4,28,244.2,167.3,8038.2,1397.1
51003,1719.9,1008.1,0.1,8.3,53.2,1834.7,412.7
51005,158,742.8,18.8,39.7,48.5,1219.4,236.4
51007,429.2,1177.6,0.3,12.2,128.2,2892.7,129.8
51009,557.5,195.3,,0.8,2.1,162.4,62.5
51011,528.2,420.7,0.1,11.3,31.3,843,66.2
51015,2960.8,22874.4,43.8,1071.1,113.3,7683.6,7277.7
51017,283.6,225.6,,33.2,,82.2,76.6
51019,1170.7,1110.6,,3.5,0.1,557.6,229.9
51021,817.5,1393.7,,211.1,,667.8,105.9
51023,855.1,2969,21.9,158.9,56.6,1867.7,1121.4
51025,153.4,430.9,0.2,42.3,206.3,1394.6,260.5
51027,39.5,18.1,,10.3,,21.2,2.5
51029,272,192.9,,4,15.6,393.2,45.2
51031,797.8,1352.8,0.1,21.8,56.5,1735.9,131.2
51033,1479,2802.2,1.3,81.7,593.7,12515.2,290.9
51035,892.8,2797.7,,217.9,,1108.9,419.2
51036,1420.3,4116.9,6.4,89.5,25.6,2239.1,347.3
51037,96.1,438.8,0.2,38.1,400.8,2124.8,185.2
51041,255.5,213.1,0.1,12.6,43.9,988,41.7
51043,2991.5,1621.5,29.9,231.1,4.6,3935.2,695.7
51045,215.6,414.3,,34.5,,103.8,131.3
51047,1942.4,4432.1,73.7,417.4,11.3,4351.8,1508.7
51049,247.9,759.8,,6.1,6.4,452.7,62.5
51051,67.1,13.9,,17.7,,29.2,3.8
51053,430.6,2051.6,0.5,79.1,376.3,3431.8,660.3
51057,2161.9,11842.6,16.6,135.4,66.8,4467.2,726.7
51059,152.2,196.4,1.4,23.3,0.6,129.8,65.6
51061,5010.4,5901.9,137.4,788.4,21.1,8048.1,2070.5
51063,1088.9,4740.2,,270.5,,1487.6,386.8
51065,291,388.3,,4.2,15.3,459.5,51
51067,287.5,3079.7,0.2,46.8,522.2,4105.8,804.2
51069,6536.8,1133.8,10.9,208.7,2.1,7904.4,789.8
51071,649.5,415.5,,167.9,,372.2,68.3
51073,370.1,4699.1,6,23.4,23.8,1395.9,240.2
51075,520.1,1791.2,0.2,22.9,96.9,2624.7,116.1
51077,1319,1808.4,,342.5,,901.2,158.2
51079,171.4,266.3,,0.8,0.1,106.8,34
51081,528.1,943.8,0.5,20.7,190.8,3513.1,575
51083,183.6,838.3,1.2,70.2,2611.1,10376.6,459.5
51085,1664.5,3889.7,1.2,88.5,563.7,12448.4,428.9
51087,499.2,801.7,0.4,27.2,162.5,3478.3,96.5
51089,41.3,45.2,,10.8,,190.1,89.5
51091,743.7,494,,86.1,,171.2,162.4
51093,1370.7,6284.1,1.2,240.2,406.3,6870.7,1572.5
51095,220.8,1458.4,1.8,13.3,7.3,556.9,99
51097,988.2,9513.4,10.6,64.6,42.2,2730.9,473.5
51099,523.4,3114.3,4.7,30.3,19.8,1181.4,191.8
51101,1300.4,7537.6,12.1,78.4,48.2,3085.9,487.3
51103,663.1,3774.1,5.7,41.5,22.9,1473.9,236.1
51105,1052.9,1606.6,0.1,273,0.8,837.6,155.4
51107,3222.7,3859,147.4,484.7,23,7738.3,1459.6
51109,486.2,1115.2,0.1,14,59.5,1660.4,177.3
51111,69.3,185.4,0.7,16.1,1492.1,4928,110.8
51113,2191.8,2904.3,55.8,348.4,8.6,3530.2,1021.7
51115,122.8,798.4,1.7,6.6,6.9,396.3,59.6
51117,287.9,640.9,0.2,58.3,209.6,1529.4,302.1
51119,736.3,3768.4,5.8,45.9,23.2,1552.4,276.9
51121,1003,3646.7,0.3,251,2.9,1267.1,301
51125,879.7,126.7,,2.6,18.9,736.1,278.1
51127,596.8,3391.6,4.3,38.7,17.2,1221.4,207.9
51131,2474.4,2799.4,18.2,128.6,278.2,5467.3,938.3
51133,2055.4,10837.2,12.9,135.7,51.4,3720.2,643.5
51135,43.8,467.9,0.2,9.6,373,1548.9,373.9
51137,789.8,1922.3,0.2,13.4,112.6,2873.3,151.8
51139,1163,1627.6,9.4,201.3,1.4,960.7,563.8
51141,283,349.6,,18.1,78.5,741.4,329.3
51143,233,1697.5,0.8,89.6,1715.9,8739.8,676.9
51145,266.2,758.7,,8.3,21.9,767.3,63.1
51147,361.1,796.3,,8.2,9.4,547.1,81.3
51149,317.9,2715.2,0.3,87.8,301.5,2397.3,554.6
51153,467.7,1289.1,29.9,107.2,4.7,1626.9,448
51155,1038.6,3616.8,,261,,1419.7,276.1
51157,1469.2,286,6.1,124.1,1,1063.4,164.4
51159,1249.9,7496.5,10.6,78.9,42.1,2793,461.7
51161,191.4,308.1,,23.3,,109.7,160.4
51163,1251.9,3967.8,5.8,253.7,15,1267.1,1268.9
51165,5460.5,15074.2,107.6,1219.4,16.5,9680.2,5159.1
51167,2051.1,667.1,,540.6,,973.3,70.3
51169,1120.1,1534.6,1.6,289.2,17.5,984.1,238.6
51171,3930.7,3938.3,37.8,432.7,7.3,5086.5,1473.7
51173,1663.8,5291.7,,419.6,,1816.6,430.7
51175,2162.5,5547.3,1.9,140,500,11678.3,2199.6
51177,273.5,989.3,0.2,9.6,68.8,1737.3,96
51179,224.1,753.5,33.9,56.8,5.4,1598.6,277.5
51181,672.4,3396.4,0.7,166.6,406.2,4157.3,881
51183,779.9,3233.2,1,116.4,531.7,5430.4,1068.4
51185,1781.6,1674.7,,465.3,,1074.5,133.1
51187,883,205,,71,0.1,557.9,105.1
51191,2004,7375.5,,504.6,,2399.5,589.5
51193,1820.4,9680.9,13.6,113.8,64.3,3788.9,680.1
51195,167.4,268.2,,42.5,,123,27.7
51197,2009.2,10332.4,,493.3,,3424.2,795.7
51199,7.5,1.6,0.1,0.1,1.1,28.7,4.9
51550,521.4,7728.2,0.7,241.5,908.4,6397.5,1496.2
51800,1177.4,5596,1.2,134.4,532.3,7327.7,1511
51810,494.3,5289.6,0.3,228.3,410.3,3555,936.2
53001,28820.5,403.4,,814.3,,33539.8,6929.9
53003,2940.6,5.4,,292.4,,4953.8,713.5
53005,27586.2,7729,,1472.7,,43553.5,7599.3
53007,13687.3,3.5,,58.4,,28925.6,2974.6
53009,507.7,227.8,,35.8,,168.6,5729.7
53011,1611.4,1604.5,,221.4,,438.3,1812.7
53013,6859.5,10.6,,509.8,,11967.4,2806.4
53015,747.3,1890.5,,96.6,,115.9,324.7
53017,18425.4,1.8,,591.9,,29072.4,4941
53019,1567.4,0.1,,101.6,,356.7,112.4
53021,12527.3,1309.7,,732.1,,26151.4,6080.5
53023,7072.9,,,584.4,,13037.3,1769.8
53025,22188.4,2999.3,,1014.8,,52853.8,12428
53027,775.1,3316,,116.7,,150.3,437.1
53029,405.7,832.2,,107.9,,193.4,8889.7
53031,345.8,3.1,,7.6,,39.5,739.5
53033,1687,909.5,,127.5,,221.7,928.4
53035,633.4,13.2,,14.4,,74.3,208.7
53037,6605.6,817.2,,119.5,,1590.6,441.2
53039,29473.8,432.7,,688.9,,10739.4,2829.8
53041,3319.2,2362.9,,190.4,,470.1,2998.1
53043,37288.9,1.8,,973.9,,43844.7,8186.3
53045,269,120.2,,6.6,,49.1,1485.5
53047,69228.9,122.8,,963,,30366.2,3359.5
53049,740.3,,,16.4,,49,237.7
53051,182.9,,,26.1,,141.8,36.7
53053,1934.3,1391.3,,97,,285.5,265.5
53055,391.7,1.3,,8.5,,83.8,982.9
53057,2770.8,7174.4,,843.2,,1139.8,1923.1
53059,120.8,,,1.8,,307.4,445
53061,2043.9,5282.9,,655.7,,563.4,1409.2
53063,25114.9,47.6,,4011,,13900.3,3986
53065,4073.2,0.8,,480.7,,2558.8,660.3
53067,2446.1,421.4,,97.9,,242.9,1397.5
53069,271,290.3,,41.3,,36.6,592.3
53071,19045.4,1761.2,,1973.4,,92966.5,9687.3
53073,2405.1,18852.4,,2316.8,,1208.9,2142.6
53075,39568.5,16.7,,2592.3,,65946,21106.7
53077,135289.9,6241.8,,1998.7,,94835.9,13512
54001,413.5,31.9,,10,,465.9,6.5
54003,321.2,684.7,5,61.6,4.9,2110,1179.6
54005,3.8,4,,0.6,,36.3,1.7
54007,164,129.1,,35.2,,1737.5,14.5
54009,44.1,57.9,,6.9,,72.2,6.3
54011,75.3,121.9,,15.9,0.1,898.5,16.8
54013,99.4,116.8,,21.4,,1065,14.8
54015,36.9,,,7.8,,391.5,0.6
54017,289.9,6.2,,4.9,,328.5,10
54019,55.9,99,,12.1,,630.4,10.5
54021,167.1,96.8,,35.8,,1746.5,11.2
54023,202.7,152.1,,77,,131.8,93.9
54025,463.4,259.7,,174.1,,288.6,200.6
54027,238.4,205.4,,73,,340.1,310.9
54029,33.8,39.6,,3.6,,48.8,3.7
54031,222.5,761.2,4.7,101.7,4.6,881.1,553.1
54033,671.3,55.4,,16.3,,731.3,10.7
54035,361.6,497.5,,77.4,,3961.4,53.7
54037,357.5,1832.7,48.2,115.2,47.2,7317.9,1734.2
54039,41.8,65.6,,8.9,,432.4,7.4
54041,448.5,49.7,,12.5,,498.9,8.5
54043,57.9,108.4,,12.1,,661.7,12.4
54045,15.2,,,3.3,,153.5,
54047,8.7,,,0.6,,84.1,24.4
54049,226.6,6.1,,4.2,,251.8,10.8
54051,362.1,96.8,,15.2,,430.7,25
54053,510.1,4894,5.6,96.5,26.7,39891.2,662.8
54055,110.7,149.4,,23.4,,1222.3,23.6
54057,109.2,231.8,,38.1,,148.5,124.7
54059,24.1,,,5.2,,240.5,
54061,261.4,54.1,,9.8,,296.4,15.8
54063,327.4,416.1,,125.8,,678.5,292.3
54065,41.4,52.8,,9.5,,187.3,98.5
54067,85.4,203.4,,18.1,,981.1,27.3
54069,116.7,122.2,,14.1,,163.8,13
54071,357.2,236.1,2.4,134.4,2.4,467.2,189.1
54073,106.6,25,,4.3,0.2,137,8.9
54075,213.8,114.1,,79.7,,158.6,83
54077,725.4,755.8,,90.4,,925.8,62.9
54079,152.7,633.1,,29.1,,1749.9,75.5
54081,58.3,163,,12.6,,696.6,18.1
54083,178.3,168.8,1.3,68.7,1.3,232.7,134.9
54085,442.2,39.5,,11.3,,481.4,10.7
54087,274.8,131,,59,,2823.3,15.8
54089,70.4,59,,26.3,,123.7,47
54091,276.4,29.1,,7,,305,5.3
54093,64.4,34.6,,23.4,,69.5,30
54095,238.4,32.4,,6.8,,344.8,13.1
54097,453.5,28.1,,10.1,,495.4,20.8
54099,87.9,297.2,,19.2,,1030.1,30.6
54101,18.6,7.5,,3.8,,191.8,2.1
54103,162.6,21.8,,4.8,,186.1,7.5
54105,115.2,127,,25.1,,1234.2,12.6
54107,363.1,152.3,,21.6,1.9,544.3,36.8
54109,5.7,15.2,,1.2,,77,2.2
55001,743.6,9053.6,1.3,583.9,334.2,8580.2,281.8
55003,28.6,678.8,,59.2,0.1,210.9,7.5
55005,687,27840.8,1.6,1827.4,193.2,9881.7,370.2
55007,111,985.8,,66.2,0.8,395.6,60
55009,2162.4,6583.9,0.2,3109.9,272.6,7634.6,207.4
55011,467.9,17943.5,2,3718.1,139.5,9387.6,346.4
55013,153.9,5722.1,0.5,377.7,33.3,2152.5,88.3
55015,1874,4962.2,0.2,2214.9,342.4,7666,172.5
55017,525.9,31066,1.9,2039.6,93.4,10547.7,452.8
55019,389.3,40641.4,1.9,3509.2,84.1,20661.2,448.9
55021,2933.4,14964.3,15.2,2981.2,432.1,16680.1,378.8
55023,1729.6,7846.5,1.7,942.2,81.4,6111.6,162.4
55025,4113.6,23972,23.9,4974.2,590.4,29344.6,666.1
55027,3332.5,18866.3,19.6,3706.7,535.7,22295.3,501.7
55029,1841.3,2114.4,0.1,1023.8,247.3,4524.1,315.9
55031,14.5,224.4,,16.4,0.1,130.1,3.4
55033,759.2,24788.7,3.7,5174,280.6,17350.8,542.9
55035,335.6,12485.4,1.5,2645.4,118.4,7041.6,267
55037,38.5,225.9,,17.2,,73.8,2.5
55039,3202.5,12982.1,0.4,5199.3,733.1,14627.2,368.2
55041,53.2,169.4,,13.3,0.1,93.8,1.9
55043,7878.5,38472.5,8.2,4625.3,403.9,28457,358
55045,2676.4,11573.7,13.7,2423,334.3,16840.9,331.3
55047,1635.2,15694.5,1.4,1370.4,260.3,9860,153
55049,4240.8,18250.8,4.8,2186.7,235.6,14550.6,183.9
55051,1.2,100.4,,8.8,,29.8,1.7
55053,363.5,11410.8,1.9,2419,153.1,7443,256
55055,1975.4,10474.6,14.3,2143.5,335.5,17968.8,356.1
55057,1116.3,11118.5,2.1,978.3,226.5,12830.4,197.3
55059,796.1,6992.5,6.8,424.2,366.1,12828.8,161.1
55061,1429.9,4302.3,0.1,2054.1,197.5,4574.4,131.1
55063,256.6,9803.6,1,2072.8,70.2,4712.4,204.9
55065,5696.6,30117.7,9.4,3614.1,463.9,26476.8,320.8
55067,436.6,2121.6,0.1,155.6,112.5,2897.9,249.9
55069,66.8,4099.9,0.1,354.6,3.4,1383.6,41.1
55071,2728.6,6863.1,0.2,3287.4,411.5,7856.4,213.2
55073,500.5,44980.5,1.8,3880.5,113.5,21065.1,514.9
55075,596.3,6007.9,0.3,445.2,40,3987.4,88.8
55077,760.9,8477.1,1.2,788.4,112.2,7684.6,120
55079,44.5,294.5,0.5,16.2,24.7,869.9,7.8
55081,392.8,15989.1,1.2,3390,84.4,7057.6,299.8
55083,1129.9,10999.1,0.6,829.9,146.7,7542.8,151.6
55085,27.3,98.6,,9.3,21.5,194,42.1
55087,2246.3,9556.5,0.4,4373.4,563.2,13114,322.4
55089,891.7,4176.9,2.4,224.9,163.6,5513.2,99.5
55091,219,7585.9,1.2,1606.2,81.6,4718.9,166.1
55093,536.2,21609,2.4,4579.2,165.3,11017.5,437.5
55095,487,22189.5,2,1457.3,117.4,8468.3,350
55097,1260.4,15717.9,1.3,1187.2,582,9771.7,611.1
55099,19,2050.3,,177.5,1.5,675,19.5
55101,1132.7,9444.1,10.1,556.6,554.6,19007.2,225.4
55103,2128.9,9432.2,1.9,1133.7,92.5,6451.7,118.7
55105,2936.8,18221.9,28,3709.8,722.4,30852.6,575
55107,100.9,7253.6,0.2,477.7,10.4,2119.7,90.2
55109,698.5,25537.1,3.2,5251.3,303.1,13698.2,503.6
55111,4004.4,21203.8,5.6,2537.9,279.6,16200.3,215.5
55113,28.6,2055.3,,135.4,2.1,584.3,27
55115,1252.5,13832.1,0.6,1039.5,112.3,8036.6,181.6
55117,2387.4,5936.1,0.2,2562.7,390.8,7344,180.9
55119,127.3,13646.8,0.7,1179.3,28.3,7012,149.8
55121,748.2,22453.1,3.1,4683.1,265.3,12820.8,523.6
55123,3117.7,14484.9,3.4,1739.6,167,11595.1,147.7
55125,7.8,76.9,,6.7,,28.9,0.6
55127,1739.1,20188.4,15.7,1173,883.1,29532,394
55129,120,4931.8,0.2,325.4,27.6,1509.1,62.2
55131,1013.6,8724.5,5.1,500,293.4,10065.7,152.4
55133,1465.8,7261.3,5.8,424.6,311,11527.9,150.2
55135,1442.6,17256.7,1.5,1607.6,152.2,10804.3,217.8
55137,928,9924.8,1.3,732.2,468.2,8482.2,457.4
55139,1607.2,6117.7,0.3,2604.2,424.1,9839.6,215
55141,965.9,9688.1,1.1,909.3,119.4,7533.2,125.6
56001,144,19.5,,1047.9,,1683.1,300.3
56003,2337.4,411.8,,832,,2606.9,764.5
56005,1114,1387,,2982.4,,2097,1
56007,145.3,,,1178.6,,1794.6,409.6
56009,166.9,150.2,,1914.1,,741.3,12.7
56011,631.3,454.8,,2709.2,,941.7,0.8
56013,1727.7,290.3,,1839.7,,1741.7,1884
56015,2155.4,4909.3,,5869.4,36,3109.6,731.3
56017,532.5,25.7,,448,,278.6,273
56019,124.7,21.2,,1497.3,,139.6,0.9
56021,3629.2,6070.7,,3723.4,15,7209.3,1038
56023,3813.7,6.1,,514.1,,3786.9,106.6
56025,252.9,62.9,,1637.9,,2405.5,628
56027,264.7,528.5,,1407.6,,833.1,34.9
56029,2527,324.1,,940.5,,2668.3,928.3
56031,1292.7,2220.6,,2413.9,6.4,2339.5,218.9
56033,580.1,260.4,,2229,,704,8.7
56035,252.9,,,210,,470.8,16.6
56037,283.4,10.4,,810.6,,1367.1,300.3
56039,906.2,,,125.3,,390.7,30
56041,335.7,,,452.2,,1380,46.6
56043,1676.8,303.8,,517.7,,1403.2,382.3
56045,150,148.3,,1314,,236.7,2.4
